TRI Incident Number,Subject Injury Level,Subject Injured,Age,Subject Race,Subject Gender,Force Against MOS,Subject Used Force
2021131962023,No Injury,N,20,ASIAN,MALE,Physical Force,Y
2021131962026,No Injury,N,18,ASIAN,MALE,Physical Force,Y
2021132962062,No Injury,N,46,ASIAN,MALE,Physical Force,Y
2021133962131,No Injury,N,27,ASIAN,MALE,Physical Force,Y
2021133962177,No Injury,N,22,ASIAN,MALE,Physical Force,Y
2021134962030,No Injury,N,24,ASIAN,MALE,Physical Force,Y
2021134962061,No Injury,N,24,ASIAN,MALE,Physical Force,Y
2022024962040,No Injury,N,38,ASIAN,MALE,Physical Force,Y
2022024962044,No Injury,N,26,ASIAN,MALE,Physical Force,Y
2022033962034,No Injury,N,,ASIAN,MALE,Physical Force,Y
2022033962036,No Injury,N,38,ASIAN,MALE,Physical Force,Y
2022037962073,No Injury,N,39,ASIAN,MALE,Physical Force,Y
2022038962058,No Injury,N,31,ASIAN,MALE,Physical Force,Y
2022044962098,No Injury,N,35,ASIAN,MALE,Physical Force,Y
2022059962048,No Injury,N,22,ASIAN,MALE,Physical Force,Y
2022061962075,No Injury,N,67,ASIAN,MALE,Physical Force,Y
2022066962099,No Injury,N,17,ASIAN,MALE,Physical Force,Y
2022068962060,No Injury,N,38,ASIAN,MALE,Physical Force,Y
2022071962069,No Injury,N,55,ASIAN,MALE,Physical Force,Y
2022079962049,No Injury,N,,ASIAN,MALE,Physical Force,Y
2022079962097,No Injury,N,23,ASIAN,MALE,Physical Force,Y
2022082962046,No Injury,N,20,ASIAN,MALE,Physical Force,Y
2022085962016,No Injury,N,27,ASIAN,MALE,Physical Force,Y
2022086962055,No Injury,N,31,ASIAN,MALE,Physical Force,Y
2022094962081,No Injury,N,42,ASIAN,MALE,Physical Force,Y
2022107962048,No Injury,N,24,ASIAN,MALE,Physical Force,Y
2022109962087,No Injury,N,38,ASIAN,MALE,Physical Force,Y
2022121962017,No Injury,N,19,ASIAN,MALE,Physical Force,Y
2022121962068,No Injury,N,46,ASIAN,MALE,Physical Force,Y
2022121962074,No Injury,N,29,ASIAN,MALE,Physical Force,Y
2022122962021,No Injury,N,22,ASIAN,MALE,Physical Force,Y
2022122962034,No Injury,N,38,ASIAN,MALE,Physical Force,Y
2022122962053,No Injury,N,62,ASIAN,MALE,Physical Force,Y
2022122962065,No Injury,N,25,ASIAN,MALE,Physical Force,Y
2022122962126,No Injury,N,34,ASIAN,MALE,Physical Force,Y
2022122962139,No Injury,N,48,ASIAN,MALE,Physical Force,Y
2022122962148,No Injury,N,24,ASIAN,MALE,Physical Force,Y
2022122962160,No Injury,N,29,ASIAN,MALE,Physical Force,Y
2022123962035,No Injury,N,36,ASIAN,MALE,Physical Force,Y
2022124962075,No Injury,N,39,ASIAN,MALE,Physical Force,Y
2022125962017,No Injury,N,25,ASIAN,MALE,Physical Force,Y
2022125962019,No Injury,N,51,ASIAN,MALE,Physical Force,Y
2022125962027,No Injury,N,48,ASIAN,MALE,Physical Force,Y
2022125962034,No Injury,N,26,ASIAN,MALE,Physical Force,Y
2022125962047,No Injury,N,30,ASIAN,MALE,Physical Force,Y
2022125962081,No Injury,N,,ASIAN,MALE,Physical Force,Y
2022126962018,No Injury,N,,ASIAN,MALE,Physical Force,Y
2022126962020,No Injury,N,61,ASIAN,MALE,Physical Force,Y
2022126962056,No Injury,N,32,ASIAN,MALE,Physical Force,Y
2022129962080,No Injury,N,41,ASIAN,MALE,Physical Force,Y
2022130962028,No Injury,N,20,ASIAN,MALE,Physical Force,Y
2022133962021,No Injury,N,34,ASIAN,MALE,Physical Force,Y
2022133962023,No Injury,N,22,ASIAN,MALE,Physical Force,Y
2022133962024,No Injury,N,27,ASIAN,MALE,Physical Force,Y
2022133962043,No Injury,N,61,ASIAN,MALE,Physical Force,Y
2022133962067,No Injury,N,33,ASIAN,MALE,Physical Force,Y
2022133962097,No Injury,N,62,ASIAN,MALE,Physical Force,Y
2022133962111,No Injury,N,20,ASIAN,MALE,Physical Force,Y
2022139962039,No Injury,N,29,ASIAN,MALE,Physical Force,Y
2022141962044,No Injury,N,51,ASIAN,MALE,Physical Force,Y
2020038962091,No Injury,N,47,AMER INDIAN,MALE,Physical Force,Y
2020065962215,No Injury,N,23,AMER INDIAN,MALE,Physical Force,Y
2020066962017,No Injury,N,45,AMER INDIAN,MALE,Physical Force,Y
2020098962061,No Injury,N,21,AMER INDIAN,MALE,Physical Force,Y
2020124962033,No Injury,N,34,AMER INDIAN,MALE,Physical Force,Y
2020124962042,No Injury,N,17,AMER INDIAN,MALE,Physical Force,Y
2020129962083,No Injury,N,21,AMER INDIAN,MALE,Physical Force,Y
2020133962165,No Injury,N,35,AMER INDIAN,FEMALE,Physical Force,Y
2021091962083,No Injury,N,32,AMER INDIAN,MALE,Physical Force,Y
2021095962050,No Injury,N,27,AMER INDIAN,FEMALE,Physical Force,Y
2021122962056,No Injury,N,34,AMER INDIAN,MALE,Physical Force,Y
2021122962056,No Injury,N,37,AMER INDIAN,MALE,Physical Force,Y
2021125962072,No Injury,N,30,AMER INDIAN,MALE,Physical Force,Y
2021128962052,No Injury,N,35,AMER INDIAN,MALE,Physical Force,Y
2021132962115,No Injury,N,19,AMER INDIAN,MALE,Physical Force,Y
2021132962115,No Injury,N,54,AMER INDIAN,MALE,Physical Force,Y
2021132962115,No Injury,N,24,AMER INDIAN,MALE,Physical Force,Y
2022091962059,No Injury,N,22,AMER INDIAN,MALE,Physical Force,Y
2022122962065,No Injury,N,25,AMER INDIAN,MALE,Physical Force,Y
2022123962044,No Injury,N,17,AMER INDIAN,MALE,Physical Force,Y
2022125962028,No Injury,N,32,AMER INDIAN,MALE,Physical Force,Y
2022129962058,No Injury,N,27,AMER INDIAN,MALE,Physical Force,Y
2020045962028,Physical Injury,Y,26,BLACK,UNK,Physical Force,Y
2020061962123,Physical Injury,Y,41,HISPANIC,UNK,Physical Force,Y
2020067962027,Physical Injury,Y,25,HISPANIC,UNK,Physical Force,Y
2020124962051,Physical Injury,Y,,BLACK,UNK,Physical Force,Y
2020142962043,Physical Injury,Y,27,WHITE,UNK,Physical Force,Y
2021025962082,Physical Injury,Y,35,HISPANIC,UNK,Physical Force,Y
2021042962026,Physical Injury,Y,17,HISPANIC,UNK,Physical Force,Y
2021052962090,Physical Injury,Y,,BLACK,UNK,Physical Force,Y
2021082962050,Physical Injury,Y,21,BLACK,UNK,Physical Force,Y
2021086962077,Physical Injury,Y,34,BLACK,UNK,Physical Force,Y
2021090962090,Physical Injury,Y,18,HISPANIC,UNK,Physical Force,Y
2021092962217,Physical Injury,Y,34,BLACK,UNK,Physical Force,Y
2021096962110,Physical Injury,Y,,BLACK,UNK,Physical Force,Y
2021121962021,Physical Injury,Y,31,HISPANIC,UNK,Physical Force,Y
2022044962078,Physical Injury,Y,19,BLACK,UNK,Physical Force,Y
2022060962056,Physical Injury,Y,25,BLACK,UNK,Physical Force,Y
2022062962037,Physical Injury,Y,21,BLACK,UNK,Physical Force,Y
2022094962021,Physical Injury,Y,28,HISPANIC,UNK,Physical Force,Y
2020028962082,Physical Injury,Y,28,UNK/OTH,UNK,Physical Force,Y
2020029962066,Physical Injury,Y,33,UNK/OTH,UNK,Physical Force,Y
2020043962044,Physical Injury,Y,16,UNK/OTH,UNK,Physical Force,Y
2020047962137,Physical Injury,Y,54,UNK/OTH,UNK,Physical Force,Y
2020059962313,Physical Injury,Y,32,UNK/OTH,UNK,Physical Force,Y
2020063962159,Physical Injury,Y,23,UNK/OTH,UNK,Physical Force,Y
2020096962058,Physical Injury,Y,25,UNK/OTH,UNK,Physical Force,Y
2020100962134,Physical Injury,Y,21,UNK/OTH,UNK,Physical Force,Y
2020124962029,Physical Injury,Y,17,UNK/OTH,UNK,Physical Force,Y
2021020962092,Physical Injury,Y,42,UNK/OTH,UNK,Physical Force,Y
2021020962122,Physical Injury,Y,25,UNK/OTH,UNK,Physical Force,Y
2021024962052,Physical Injury,Y,26,UNK/OTH,UNK,Physical Force,Y
2021028962019,Physical Injury,Y,35,UNK/OTH,UNK,Physical Force,Y
2021028962029,Physical Injury,Y,33,UNK/OTH,UNK,Physical Force,Y
2021028962074,Physical Injury,Y,49,UNK/OTH,UNK,Physical Force,Y
2021033962277,Physical Injury,Y,31,UNK/OTH,UNK,Physical Force,Y
2021033962283,Physical Injury,Y,39,UNK/OTH,UNK,Physical Force,Y
2021038962090,Physical Injury,Y,44,UNK/OTH,UNK,Physical Force,Y
2021044962086,Physical Injury,Y,15,UNK/OTH,UNK,Physical Force,Y
2021052962027,Physical Injury,Y,27,UNK/OTH,UNK,Physical Force,Y
2021059962192,Physical Injury,Y,50,UNK/OTH,UNK,Physical Force,Y
2021060962106,Physical Injury,Y,32,UNK/OTH,UNK,Physical Force,Y
2021061962125,Physical Injury,Y,23,UNK/OTH,UNK,Physical Force,Y
2021063962103,Physical Injury,Y,31,UNK/OTH,UNK,Physical Force,Y
2021065962252,Physical Injury,Y,27,UNK/OTH,UNK,Physical Force,Y
2021067962032,Physical Injury,Y,34,UNK/OTH,UNK,Physical Force,Y
2021067962066,Physical Injury,Y,22,UNK/OTH,UNK,Physical Force,Y
2021071962142,Physical Injury,Y,36,UNK/OTH,UNK,Physical Force,Y
2021089962035,Physical Injury,Y,42,UNK/OTH,UNK,Physical Force,Y
2021089962065,Physical Injury,Y,20,UNK/OTH,UNK,Physical Force,Y
2021089962074,Physical Injury,Y,,UNK/OTH,UNK,Physical Force,Y
2021092962121,Physical Injury,Y,21,UNK/OTH,UNK,Physical Force,Y
2021094962303,Physical Injury,Y,17,UNK/OTH,UNK,Physical Force,Y
2021096962079,Physical Injury,Y,36,UNK/OTH,UNK,Physical Force,Y
2021107962088,Physical Injury,Y,45,UNK/OTH,UNK,Physical Force,Y
2021109962031,Physical Injury,Y,56,UNK/OTH,UNK,Physical Force,Y
2021109962056,Physical Injury,Y,28,UNK/OTH,UNK,Physical Force,Y
2021109962076,Physical Injury,Y,32,UNK/OTH,UNK,Physical Force,Y
2021120962127,Physical Injury,Y,28,UNK/OTH,UNK,Physical Force,Y
2021122962106,Physical Injury,Y,48,UNK/OTH,UNK,Physical Force,Y
2021125962076,Physical Injury,Y,26,UNK/OTH,UNK,Physical Force,Y
2021126962126,Physical Injury,Y,42,UNK/OTH,UNK,Physical Force,Y
2021130962016,Physical Injury,Y,23,UNK/OTH,UNK,Physical Force,Y
2021132962057,Physical Injury,Y,50,UNK/OTH,UNK,Physical Force,Y
2021133962110,Physical Injury,Y,56,UNK/OTH,UNK,Physical Force,Y
2021139962077,Physical Injury,Y,24,UNK/OTH,UNK,Physical Force,Y
2021140962069,Physical Injury,Y,22,UNK/OTH,UNK,Physical Force,Y
2022043962041,Physical Injury,Y,41,UNK/OTH,UNK,Physical Force,Y
2022047962031,Physical Injury,Y,26,UNK/OTH,UNK,Physical Force,Y
2022049962049,Physical Injury,Y,,UNK/OTH,UNK,Physical Force,Y
2022060962058,Physical Injury,Y,21,UNK/OTH,UNK,Physical Force,Y
2022060962061,Physical Injury,Y,23,UNK/OTH,UNK,Physical Force,Y
2022064962067,Physical Injury,Y,34,UNK/OTH,UNK,Physical Force,Y
2022066962108,Physical Injury,Y,36,UNK/OTH,UNK,Physical Force,Y
2022067962071,Physical Injury,Y,28,UNK/OTH,UNK,Physical Force,Y
2022067962107,Physical Injury,Y,43,UNK/OTH,UNK,Physical Force,Y
2022082962054,Physical Injury,Y,20,UNK/OTH,UNK,Physical Force,Y
2022089962074,Physical Injury,Y,51,UNK/OTH,UNK,Physical Force,Y
2022100962036,Physical Injury,Y,53,UNK/OTH,UNK,Physical Force,Y
2022107962069,Physical Injury,Y,,UNK/OTH,UNK,Physical Force,Y
2022133962129,Physical Injury,Y,,UNK/OTH,UNK,Physical Force,Y
2022139962057,Physical Injury,Y,,UNK/OTH,UNK,Physical Force,Y
2022139962065,Physical Injury,Y,17,UNK/OTH,UNK,Physical Force,Y
2022139962081,Physical Injury,Y,,UNK/OTH,UNK,Physical Force,Y
2020020962097,Physical Injury,Y,21,WHITE,FEMALE,Physical Force,Y
2020020962114,Physical Injury,Y,16,WHITE,FEMALE,Physical Force,Y
2020024962102,Physical Injury,Y,,WHITE,FEMALE,Physical Force,Y
2020028962143,Physical Injury,Y,17,WHITE,FEMALE,Physical Force,Y
2020028962158,Physical Injury,Y,23,WHITE,FEMALE,Physical Force,Y
2020032962075,Physical Injury,Y,32,WHITE,FEMALE,Physical Force,Y
2020032962076,Physical Injury,Y,22,WHITE,FEMALE,Physical Force,Y
2020051962061,Physical Injury,Y,35,WHITE,FEMALE,Physical Force,Y
2020059962183,Physical Injury,Y,18,UNK/OTH,FEMALE,Physical Force,Y
2020080962072,Physical Injury,Y,50,WHITE,FEMALE,Physical Force,Y
2020082962087,Physical Injury,Y,24,UNK/OTH,FEMALE,Physical Force,Y
2020091962042,Physical Injury,Y,32,ASIAN,FEMALE,Physical Force,Y
2020094962020,Physical Injury,Y,,UNK/OTH,FEMALE,Physical Force,Y
2020103962072,Physical Injury,Y,24,WHITE,FEMALE,Physical Force,Y
2020107962033,Physical Injury,Y,27,WHITE,FEMALE,Physical Force,Y
2020109962067,Physical Injury,Y,26,WHITE,FEMALE,Physical Force,Y
2020123962078,Physical Injury,Y,47,WHITE,FEMALE,Physical Force,Y
2020123962085,Physical Injury,Y,19,WHITE,FEMALE,Physical Force,Y
2020126962051,Physical Injury,Y,47,WHITE,FEMALE,Physical Force,Y
2020130962024,Physical Injury,Y,34,WHITE,FEMALE,Physical Force,Y
2020130962031,Physical Injury,Y,21,WHITE,FEMALE,Physical Force,Y
2020131962015,Physical Injury,Y,30,WHITE,FEMALE,Physical Force,Y
2020133962127,Physical Injury,Y,45,WHITE,FEMALE,Physical Force,Y
2020134962019,Physical Injury,Y,49,WHITE,FEMALE,Physical Force,Y
2020139962015,Physical Injury,Y,24,WHITE,FEMALE,Physical Force,Y
2020139962182,Physical Injury,Y,45,WHITE,FEMALE,Physical Force,Y
2020141962033,Physical Injury,Y,18,WHITE,FEMALE,Physical Force,Y
2020141962038,Physical Injury,Y,20,WHITE,FEMALE,Physical Force,Y
2020142962041,Physical Injury,Y,46,UNK/OTH,FEMALE,Physical Force,Y
2021025962044,Physical Injury,Y,21,WHITE,FEMALE,Physical Force,Y
2021025962088,Physical Injury,Y,36,WHITE,FEMALE,Physical Force,Y
2021026962055,Physical Injury,Y,26,ASIAN,FEMALE,Physical Force,Y
2021032962077,Physical Injury,Y,24,WHITE,FEMALE,Physical Force,Y
2021032962160,Physical Injury,Y,52,WHITE,FEMALE,Physical Force,Y
2021036962015,Physical Injury,Y,34,WHITE,FEMALE,Physical Force,Y
2021036962031,Physical Injury,Y,51,WHITE,FEMALE,Physical Force,Y
2021066962040,Physical Injury,Y,53,WHITE,FEMALE,Physical Force,Y
2021066962103,Physical Injury,Y,19,WHITE,FEMALE,Physical Force,Y
2021080962015,Physical Injury,Y,36,WHITE,FEMALE,Physical Force,Y
2021080962024,Physical Injury,Y,38,WHITE,FEMALE,Physical Force,Y
2021089962071,Physical Injury,Y,30,WHITE,FEMALE,Physical Force,Y
2021096962092,Physical Injury,Y,19,WHITE,FEMALE,Physical Force,Y
2021102962058,Physical Injury,Y,20,WHITE,FEMALE,Physical Force,Y
2021120962105,Physical Injury,Y,31,UNK/OTH,FEMALE,Physical Force,Y
2021122962175,Physical Injury,Y,17,ASIAN,FEMALE,Physical Force,Y
2021124962086,Physical Injury,Y,24,WHITE,FEMALE,Physical Force,Y
2021128962030,Physical Injury,Y,42,WHITE,FEMALE,Physical Force,Y
2021128962096,Physical Injury,Y,34,ASIAN,FEMALE,Physical Force,Y
2021131962047,Physical Injury,Y,60,ASIAN,FEMALE,Physical Force,Y
2021133962016,Physical Injury,Y,44,ASIAN,FEMALE,Physical Force,Y
2021133962222,Physical Injury,Y,45,ASIAN,FEMALE,Physical Force,Y
2021140962098,Physical Injury,Y,48,ASIAN,FEMALE,Physical Force,Y
2021141962026,Physical Injury,Y,24,WHITE,FEMALE,Physical Force,Y
2021141962073,Physical Injury,Y,39,WHITE,FEMALE,Physical Force,Y
2021142962023,Physical Injury,Y,42,WHITE,FEMALE,Physical Force,Y
2022038962032,Physical Injury,Y,36,WHITE,FEMALE,Physical Force,Y
2022038962032,Physical Injury,Y,31,WHITE,FEMALE,Physical Force,Y
2022068962065,Physical Injury,Y,30,UNK/OTH,FEMALE,Physical Force,Y
2022107962030,Physical Injury,Y,33,UNK/OTH,FEMALE,Physical Force,Y
2022121962054,Physical Injury,Y,30,UNK/OTH,FEMALE,Physical Force,Y
2022122962135,Physical Injury,Y,29,UNK/OTH,FEMALE,Physical Force,Y
2022125962016,Physical Injury,Y,30,WHITE,FEMALE,Physical Force,Y
2022128962046,Physical Injury,Y,37,ASIAN,FEMALE,Physical Force,Y
2022139962083,Physical Injury,Y,46,WHITE,FEMALE,Physical Force,Y
2020020962022,Physical Injury,Y,39,HISPANIC,FEMALE,Physical Force,Y
2020025962158,Physical Injury,Y,20,HISPANIC,FEMALE,Physical Force,Y
2020028962045,Physical Injury,Y,50,HISPANIC,FEMALE,Physical Force,Y
2020028962065,Physical Injury,Y,22,HISPANIC,FEMALE,Physical Force,Y
2020028962178,Physical Injury,Y,30,HISPANIC,FEMALE,Physical Force,Y
2020037962015,Physical Injury,Y,12,HISPANIC,FEMALE,Physical Force,Y
2020042962076,Physical Injury,Y,35,HISPANIC,FEMALE,Physical Force,Y
2020045962066,Physical Injury,Y,46,HISPANIC,FEMALE,Physical Force,Y
2020049962034,Physical Injury,Y,25,HISPANIC,FEMALE,Physical Force,Y
2020053962018,Physical Injury,Y,27,HISPANIC,FEMALE,Physical Force,Y
2020053962105,Physical Injury,Y,30,HISPANIC,FEMALE,Physical Force,Y
2020060962042,Physical Injury,Y,21,HISPANIC,FEMALE,Physical Force,Y
2020063962028,Physical Injury,Y,51,HISPANIC,FEMALE,Physical Force,Y
2020063962066,Physical Injury,Y,14,HISPANIC,FEMALE,Physical Force,Y
2020063962104,Physical Injury,Y,35,HISPANIC,FEMALE,Physical Force,Y
2020063962122,Physical Injury,Y,32,HISPANIC,FEMALE,Physical Force,Y
2020064962090,Physical Injury,Y,20,HISPANIC,FEMALE,Physical Force,Y
2020065962039,Physical Injury,Y,30,HISPANIC,FEMALE,Physical Force,Y
2020065962099,Physical Injury,Y,41,HISPANIC,FEMALE,Physical Force,Y
2020069962079,Physical Injury,Y,,HISPANIC,FEMALE,Physical Force,Y
2020085962043,Physical Injury,Y,35,HISPANIC,FEMALE,Physical Force,Y
2020086962199,Physical Injury,Y,24,HISPANIC,FEMALE,Physical Force,Y
2020094962093,Physical Injury,Y,22,HISPANIC,FEMALE,Physical Force,Y
2020097962020,Physical Injury,Y,39,HISPANIC,FEMALE,Physical Force,Y
2020107962087,Physical Injury,Y,81,HISPANIC,FEMALE,Physical Force,Y
2020120962039,Physical Injury,Y,45,HISPANIC,FEMALE,Physical Force,Y
2020120962065,Physical Injury,Y,62,HISPANIC,FEMALE,Physical Force,Y
2020122962094,Physical Injury,Y,19,HISPANIC,FEMALE,Physical Force,Y
2020122962163,Physical Injury,Y,18,HISPANIC,FEMALE,Physical Force,Y
2020123962016,Physical Injury,Y,60,HISPANIC,FEMALE,Physical Force,Y
2020123962048,Physical Injury,Y,34,HISPANIC,FEMALE,Physical Force,Y
2020126962029,Physical Injury,Y,16,HISPANIC,FEMALE,Physical Force,Y
2020127962059,Physical Injury,Y,24,HISPANIC,FEMALE,Physical Force,Y
2020128962019,Physical Injury,Y,29,HISPANIC,FEMALE,Physical Force,Y
2020129962112,Physical Injury,Y,63,HISPANIC,FEMALE,Physical Force,Y
2020139962173,Physical Injury,Y,25,HISPANIC,FEMALE,Physical Force,Y
2020140962048,Physical Injury,Y,27,HISPANIC,FEMALE,Physical Force,Y
2020141962025,Physical Injury,Y,14,HISPANIC,FEMALE,Physical Force,Y
2020141962025,Physical Injury,Y,16,HISPANIC,FEMALE,Physical Force,Y
2021025962040,Physical Injury,Y,41,HISPANIC,FEMALE,Physical Force,Y
2021028962023,Physical Injury,Y,31,HISPANIC,FEMALE,Physical Force,Y
2021028962121,Physical Injury,Y,27,HISPANIC,FEMALE,Physical Force,Y
2021029962066,Physical Injury,Y,28,HISPANIC,FEMALE,Physical Force,Y
2021029962066,Physical Injury,Y,23,HISPANIC,FEMALE,Physical Force,Y
2021032962018,Physical Injury,Y,17,HISPANIC,FEMALE,Physical Force,Y
2021032962019,Physical Injury,Y,27,HISPANIC,FEMALE,Physical Force,Y
2021037962068,Physical Injury,Y,19,HISPANIC,FEMALE,Physical Force,Y
2021042962080,Physical Injury,Y,42,HISPANIC,FEMALE,Physical Force,Y
2021044962110,Physical Injury,Y,56,HISPANIC,FEMALE,Physical Force,Y
2021047962094,Physical Injury,Y,32,HISPANIC,FEMALE,Physical Force,Y
2021052962031,Physical Injury,Y,23,HISPANIC,FEMALE,Physical Force,Y
2021052962083,Physical Injury,Y,39,HISPANIC,FEMALE,Physical Force,Y
2021052962106,Physical Injury,Y,28,HISPANIC,FEMALE,Physical Force,Y
2021053962031,Physical Injury,Y,24,HISPANIC,FEMALE,Physical Force,Y
2021053962032,Physical Injury,Y,26,HISPANIC,FEMALE,Physical Force,Y
2021053962059,Physical Injury,Y,24,HISPANIC,FEMALE,Physical Force,Y
2021059962124,Physical Injury,Y,22,HISPANIC,FEMALE,Physical Force,Y
2021059962140,Physical Injury,Y,38,HISPANIC,FEMALE,Physical Force,Y
2021059962179,Physical Injury,Y,22,HISPANIC,FEMALE,Physical Force,Y
2021062962177,Physical Injury,Y,27,HISPANIC,FEMALE,Physical Force,Y
2021063962090,Physical Injury,Y,22,HISPANIC,FEMALE,Physical Force,Y
2021063962112,Physical Injury,Y,19,HISPANIC,FEMALE,Physical Force,Y
2021063962148,Physical Injury,Y,29,HISPANIC,FEMALE,Physical Force,Y
2021063962159,Physical Injury,Y,48,HISPANIC,FEMALE,Physical Force,Y
2021065962178,Physical Injury,Y,14,HISPANIC,FEMALE,Physical Force,Y
2021065962183,Physical Injury,Y,50,HISPANIC,FEMALE,Physical Force,Y
2021065962278,Physical Injury,Y,39,HISPANIC,FEMALE,Physical Force,Y
2021065962292,Physical Injury,Y,38,HISPANIC,FEMALE,Physical Force,Y
2021066962024,Physical Injury,Y,19,HISPANIC,FEMALE,Physical Force,Y
2021066962153,Physical Injury,Y,19,HISPANIC,FEMALE,Physical Force,Y
2021066962186,Physical Injury,Y,24,HISPANIC,FEMALE,Physical Force,Y
2021068962034,Physical Injury,Y,25,HISPANIC,FEMALE,Physical Force,Y
2021069962024,Physical Injury,Y,74,HISPANIC,FEMALE,Physical Force,Y
2021069962028,Physical Injury,Y,32,HISPANIC,FEMALE,Physical Force,Y
2021071962056,Physical Injury,Y,32,HISPANIC,FEMALE,Physical Force,Y
2021079962059,Physical Injury,Y,19,HISPANIC,FEMALE,Physical Force,Y
2021081962021,Physical Injury,Y,42,HISPANIC,FEMALE,Physical Force,Y
2021081962071,Physical Injury,Y,43,HISPANIC,FEMALE,Physical Force,Y
2021091962033,Physical Injury,Y,22,HISPANIC,FEMALE,Physical Force,Y
2021094962192,Physical Injury,Y,20,HISPANIC,FEMALE,Physical Force,Y
2021094962254,Physical Injury,Y,14,HISPANIC,FEMALE,Physical Force,Y
2021096962081,Physical Injury,Y,,HISPANIC,FEMALE,Physical Force,Y
2021096962139,Physical Injury,Y,23,HISPANIC,FEMALE,Physical Force,Y
2021098962082,Physical Injury,Y,17,HISPANIC,FEMALE,Physical Force,Y
2021100962063,Physical Injury,Y,,HISPANIC,FEMALE,Physical Force,Y
2021102962087,Physical Injury,Y,21,HISPANIC,FEMALE,Physical Force,Y
2021103962023,Physical Injury,Y,25,HISPANIC,FEMALE,Physical Force,Y
2021103962125,Physical Injury,Y,21,HISPANIC,FEMALE,Physical Force,Y
2021109962026,Physical Injury,Y,7,HISPANIC,FEMALE,Physical Force,Y
2021120962048,Physical Injury,Y,32,HISPANIC,FEMALE,Physical Force,Y
2021122962092,Physical Injury,Y,37,HISPANIC,FEMALE,Physical Force,Y
2021123962076,Physical Injury,Y,36,HISPANIC,FEMALE,Physical Force,Y
2021134962053,Physical Injury,Y,33,HISPANIC,FEMALE,Physical Force,Y
2021134962086,Physical Injury,Y,21,HISPANIC,FEMALE,Physical Force,Y
2022020962052,Physical Injury,Y,25,HISPANIC,FEMALE,Physical Force,Y
2022026962022,Physical Injury,Y,24,HISPANIC,FEMALE,Physical Force,Y
2022026962033,Physical Injury,Y,32,HISPANIC,FEMALE,Physical Force,Y
2022026962054,Physical Injury,Y,23,HISPANIC,FEMALE,Physical Force,Y
2022026962067,Physical Injury,Y,23,HISPANIC,FEMALE,Physical Force,Y
2022043962015,Physical Injury,Y,25,HISPANIC,FEMALE,Physical Force,Y
2022053962047,Physical Injury,Y,33,HISPANIC,FEMALE,Physical Force,Y
2022063962115,Physical Injury,Y,13,HISPANIC,FEMALE,Physical Force,Y
2022064962049,Physical Injury,Y,32,HISPANIC,FEMALE,Physical Force,Y
2022065962080,Physical Injury,Y,15,HISPANIC,FEMALE,Physical Force,Y
2022065962132,Physical Injury,Y,30,HISPANIC,FEMALE,Physical Force,Y
2022067962109,Physical Injury,Y,24,HISPANIC,FEMALE,Physical Force,Y
2022091962058,Physical Injury,Y,21,HISPANIC,FEMALE,Physical Force,Y
2022094962171,Physical Injury,Y,20,HISPANIC,FEMALE,Physical Force,Y
2022102962018,Physical Injury,Y,19,HISPANIC,FEMALE,Physical Force,Y
2022102962037,Physical Injury,Y,55,HISPANIC,FEMALE,Physical Force,Y
2022103962015,Physical Injury,Y,43,HISPANIC,FEMALE,Physical Force,Y
2022109962052,Physical Injury,Y,18,HISPANIC,FEMALE,Physical Force,Y
2022120962019,Physical Injury,Y,22,HISPANIC,FEMALE,Physical Force,Y
2022121962057,Physical Injury,Y,22,HISPANIC,FEMALE,Physical Force,Y
2022122962112,Physical Injury,Y,21,HISPANIC,FEMALE,Physical Force,Y
2022122962158,Physical Injury,Y,30,HISPANIC,FEMALE,Physical Force,Y
2022123962025,Physical Injury,Y,17,HISPANIC,FEMALE,Physical Force,Y
